,gold_ratio = 0.002 bc_ratio = 0.01,gold_ratio = 0.006 bc_ratio = 0.015,gold_ratio = 0.01 bc_ratio = 0.02,gold_ratio = 0.014 bc_ratio = 0.025,gold_ratio = 0.18 bc_ratio = 0.03,Date
1336,661007.0162565445,437265.9919894821,431825.79520396615,363796.4009981692,257453.78653672468,7/1/20
1337,659314.8323455338,436146.58712661907,430720.31730577565,362865.07896781847,256794.70255470768,7/2/20
1338,664893.0260391298,439836.6453957936,434364.46613153827,365935.13232323615,258967.33774684896,7/3/20
1339,664893.0767387077,439836.67892830883,434364.49924092705,365935.1602116063,258967.3574795804,7/4/20
1340,664893.040390666,439836.6548878471,434364.47550381726,365935.14021760074,258967.34333259583,7/5/20
1341,665506.8668547426,440242.71021598834,434765.4789140708,366272.9699394743,259206.42083716352,7/6/20
1342,673520.8112499425,445544.0538853923,440000.86652173055,370683.57995625923,262327.74983203737,7/7/20
1343,668119.4583453592,445790.1630685559,440243.91370884056,370888.3376913107,262472.6540755528,7/8/20
1344,655581.1572645598,443576.01644699305,438057.31147498527,369046.2082855375,261169.00244773008,7/9/20
1345,655608.8605599194,444658.4361458598,439126.26437089354,369946.7594376334,261806.31030463768,7/10/20
1346,655607.9013852567,444658.4361378983,439126.26436303277,369946.75943101244,261806.31029995315,7/11/20
1347,655609.019054955,444658.4361471754,439126.26437219244,369946.7594387274,261806.31030541178,7/12/20
1348,647842.7083115057,443280.74432882643,437765.71041938633,368800.5436333646,260995.1473973198,7/13/20
1349,648813.441411483,443944.9643241443,438421.66658677044,369353.16113028827,261386.22731179875,7/14/20
1350,649927.9864237674,444707.58728172793,439174.80144561536,369987.6478860124,261835.2449913836,7/15/20
1351,649802.1503498785,444621.4846897395,439089.7700905814,369916.012284557,261784.54944691245,7/16/20
1352,652786.2556695101,446663.34615682677,441106.2279384649,371614.79940472875,262986.7580729027,7/17/20
1353,652786.2557720228,446663.34615682776,441106.22793846583,371614.7994047295,262986.7580729032,7/18/20
1354,652786.2559716026,446663.34615682956,441106.2279384676,371614.799404731,262986.7580729043,7/19/20
1355,662457.632824097,453280.94536943175,447641.4949394336,377120.50705925847,266883.0727764113,7/20/20
1356,665999.004526715,455704.11831521866,450034.52021662606,379136.53755717777,268309.7902420997,7/21/20
1357,675310.9115497313,462075.71012281405,456326.8404895886,384437.57206524943,272061.2605332276,7/22/20
1358,683867.7936588577,467930.6863783833,462108.9726322528,389308.79296450975,275508.5575574728,7/23/20
1359,696289.6263307909,476430.2422448807,470502.782107957,396380.25019405654,280512.9320189518,7/24/20
1360,696289.62405232,476430.2422448513,470502.78210792335,396380.25019402447,280512.9320189264,7/25/20
1361,696289.6450269028,476430.24224507884,470502.7821081474,396380.2501942127,280512.9320190592,7/26/20
1362,697817.7596423046,477475.77372037235,471535.30570612004,397250.1110699781,281128.5207740221,7/27/20
1363,701413.0623388896,479935.84777704213,473964.7729928161,399296.84254013986,282576.9649017746,7/28/20
1364,703839.9104387909,481596.3977655053,475604.6634115716,400678.386282697,283554.66468814714,7/29/20
1365,706446.525060072,483379.9514568175,477366.02719451464,402162.26659863855,284604.78668082017,7/30/20
1366,704163.4901913609,481817.8044306337,475823.31546762015,400862.59211521817,283685.02465979074,7/31/20
1367,704163.4909369424,481817.8044306414,475823.3154680906,400862.59211561346,283685.02466006967,8/1/20
1368,704163.4902842252,481817.80443063437,475823.31546785054,400862.592115407,283685.0246599206,8/2/20
1369,711120.4548318273,486578.04773089546,480524.3346678141,404823.0175103436,286487.76404724416,8/3/20
1370,736377.6516739856,503860.0679811967,497591.3423575934,419201.3060888513,296663.0840451436,8/4/20
1371,743208.7798729277,508534.2086894655,502207.3302025834,423090.0958823785,299415.12788802525,8/5/20
1372,730265.5895925281,499677.9420843242,493461.2479699472,415721.8625893506,294200.729027802,8/6/20
1373,735065.3558399866,502962.14095039567,496704.5867978274,418454.24910213274,296134.4019384325,8/7/20
1374,735065.3558400131,502962.14095039567,496704.5867978274,418454.2491021328,296134.4019384325,8/8/20
1375,735065.3558399995,502962.14095039567,496704.5867978274,418454.24910213274,296134.4019384325,8/9/20
1376,727157.1248730774,497063.8728415849,490399.1042280712,412737.6380361787,291802.8634130296,8/10/20
1377,713507.9568135905,487489.0023738465,480711.5147413116,404381.29860200256,285751.5309863454,8/11/20
1378,711422.1319739816,485829.8548438297,478844.63865433016,402616.90723851504,285782.56420328014,8/12/20
1379,723780.3282250366,494269.0036563543,487162.1954326954,409610.1696214018,285785.7322883195,8/13/20
1380,723761.2605944502,494256.2081830239,487149.80690864456,409599.94108588726,285852.32347050746,8/14/20
1381,729784.0839971923,498369.0639573827,491203.4023476027,413008.1345889097,285853.2899599782,8/15/20
1382,732204.7026800415,500022.05207633437,492832.57328556955,414377.9135640702,285853.67839947133,8/16/20
1383,755378.580992713,515847.22301758884,508429.95501102466,427492.1178166154,288140.2642713813,8/17/20
1384,741144.0623379297,505868.7983594942,498341.02663835435,418795.71373699297,284405.12680935324,8/18/20
1385,741139.4449784129,505865.6452653736,498337.9189765441,418793.10086889216,284404.5753413313,8/19/20
1386,741142.0291941456,505867.40996994195,498339.6582538329,418794.5632230426,284404.88398360467,8/20/20
1387,742008.2054849867,506207.6935391421,498427.93212615105,418791.8636497553,284404.3003378846,8/21/20
1388,742008.1787043785,506207.66678870324,498427.90336427937,416139.64130343316,282466.72405091545,8/22/20
1389,742008.1641289867,506207.65366371744,498427.89044179104,415072.117402441,281742.08725618717,8/23/20
1390,729488.5115618714,497666.6157554874,490018.1173349255,418964.26322292234,284384.0815659608,8/24/20
1391,737809.4414155463,503343.22330792074,495607.4778035126,410858.794536214,278607.40677140205,8/25/20
1392,734335.9596483294,500973.568611028,493274.2416284608,408884.8125319222,277265.53136697976,8/26/20
1393,747122.9473241142,509697.01741742704,501863.62211965094,415685.7855796832,281877.3227990542,8/27/20
1394,752848.467866379,513603.0425740742,505709.61663248425,418998.9977848286,284124.0059169289,8/28/20
1395,752848.4652752025,513603.0401824933,505709.61607013835,418952.5988196698,284092.54972523503,8/29/20
1396,752848.4653195158,513603.0402223485,505709.61846458196,419150.16353405535,284226.48877983185,8/30/20
1397,752848.4653100688,513603.0402138519,505709.6179541188,419108.0453997999,284197.93477867276,8/31/20
1398,743191.4254127758,507014.8820556877,499222.71415704524,414093.0285164674,280797.20648280764,9/1/20
1399,740672.1975555954,505296.2320482706,497530.4751298063,412511.0625528465,279720.9744822195,9/2/20
1400,735271.1258054726,501611.5506808452,493902.4226297758,409577.32801016665,277731.60211967764,9/3/20
1401,736091.7844838315,502171.4148860005,494453.6824022822,410093.27171257115,278078.030716996,9/4/20
1402,736091.7818642072,502171.41247188626,494453.67989088374,409881.21262684045,277930.956806202,9/5/20
1403,736091.7818845718,502171.4124901838,494453.67990945413,409882.74333289225,277931.99372942944,9/6/20
1404,729412.01119299,497614.3860857097,489966.6892078156,406256.32920170174,275472.9135548566,9/7/20
1405,743248.6803860017,507053.94191558904,499261.1710361521,413852.8197829133,280620.5725916889,9/8/20
1406,750520.089260452,512014.5918706901,504145.58214302687,417901.6177679638,283365.93512971344,9/9/20
1407,743325.0206366654,507106.0222300901,499312.450942798,413895.32783813233,280649.39596597786,9/10/20
1408,747638.2447984116,510048.5599987317,502209.7656676098,416296.97694934957,282277.87867220124,9/11/20
1409,747638.2447984145,510048.55999873433,502209.7656676125,416296.9771687951,282277.878820857,9/12/20
1410,747638.2447984032,510048.5599987239,502209.76566760166,416296.97625426634,282277.8784837,9/13/20
1411,744069.3380812624,507613.80529701425,499812.43003311637,414309.8222628766,280930.4510843213,9/14/20
1412,748821.5186848186,510855.80487448064,503004.60422159143,416955.92970063176,282724.6932404818,9/15/20
1413,739069.0516650792,504202.5446992406,496453.5961498885,411525.71565443644,279042.6358559132,9/16/20
1414,744641.8899625301,508004.4076569307,500197.0293341344,414628.7293319109,281146.6918084088,9/17/20
1415,728801.2879525233,497197.742400367,489556.44870756444,405808.50955142843,275165.9782757296,9/18/20
1416,728801.2879532961,497197.7424010604,489556.44870826736,405808.5674202017,275166.01744050655,9/19/20
1417,728801.2879524607,497197.7424003107,489556.44870750746,405808.5048566483,275165.97509836796,9/20/20
1418,727522.5887524212,496325.39713109063,488697.5102697949,405096.37648555456,274683.1006865046,9/21/20
1419,715079.1278955044,487836.30586853414,480338.8854876574,398167.65801737434,269984.9548014886,9/22/20
1420,710632.3082947959,484802.6275492458,477351.8309259421,395691.5975451153,268306.0161388947,9/23/20
1421,709849.820725613,484268.8043257159,476826.2118829292,395255.89971282514,268010.58310167823,9/24/20
1422,711605.6464906941,485466.651559078,478005.6497356187,396233.5711281185,268673.5113134308,9/25/20
1423,711605.6464906994,485466.6515590827,478005.64973562345,396233.5716451624,268673.5116629831,9/26/20
1424,711605.646490705,485466.6515590877,478005.6497356285,396233.57219200564,268673.51203268155,9/27/20
1425,719106.0761176395,490583.5424581344,483043.9005628887,400409.9305732208,271505.36918606545,9/28/20
1426,720232.0948148343,491351.72709694173,483800.2791858301,401036.9177747225,271930.50946664385,9/29/20
1427,725995.7837393488,495283.79084124725,487671.91213705804,404246.23134059453,274106.6439717289,9/30/20
1428,726396.5700552653,495557.2124923169,487941.13164688624,404469.39269798645,274257.96262149897,10/1/20
1429,728896.713264247,497262.84279200237,489620.54858930956,405861.5125150876,275201.91524710803,10/2/20
1430,728896.713264247,497262.84279200237,489620.54858930956,405861.51251500606,275201.91524705285,10/3/20
1431,728896.713264247,497262.84279200237,489620.54858930956,405861.51251543226,275201.915247341,10/4/20
1432,730347.1780267098,498252.3687673925,490594.8668154484,406669.1545472206,275749.5518854322,10/5/20
1433,723774.0534244817,493518.9712641141,485688.91814730654,402399.12987277523,272716.30783994193,10/6/20
1434,723774.0534244817,493518.9712641141,485688.91814730654,402399.1298727754,272716.307839942,10/7/20
1435,730159.8993748785,497627.4228662044,489490.4673981215,405348.689692019,274579.8419885035,10/8/20
1436,732698.1345008087,499356.7525848665,491190.97059238295,406756.4275389499,275533.1243332363,10/9/20
1437,735870.8880765386,501518.0327471134,493315.87546983187,408515.2119847586,276723.93077790114,10/10/20
1438,736850.4830297267,502185.33296089544,493971.9447308915,409058.2407217016,277091.5950025484,10/11/20
1439,728605.1745921209,496564.315517155,488441.29167018004,404477.00803568563,273987.4394339266,10/12/20
1440,732831.4552281683,499445.6220950051,491276.4285483958,406825.5753323699,275578.8679871077,10/13/20
1441,727347.3951414658,495707.5918356151,487599.06159455853,403779.95565883757,273515.5334195097,10/14/20
1442,732309.6123380912,499089.51225155557,490925.69238012825,406534.7578605249,275381.6191058955,10/15/20
1443,730143.1075099532,497613.75855479285,489474.8447702135,405333.94753649714,274568.63423438993,10/16/20
1444,730659.0194121305,497965.19773308525,489820.3689974131,405619.9379865108,274762.2675116686,10/17/20
1445,732536.2550931651,499243.9706445453,491077.6193248889,406660.5642541646,275466.83605449373,10/18/20
1446,733656.2657946,500006.0140279181,491825.94438378914,407279.2141471581,275885.2001412038,10/19/20
1447,743711.1151077846,506858.6241481264,498566.4130102905,412860.9434011685,279666.16629707324,10/20/20
1448,782336.8566868362,532772.7865087552,523653.33031021716,433301.6029490875,293286.4855774382,10/21/20
1449,791907.5568999506,539290.3886560261,530059.3101870429,438602.23769881186,296874.2631854328,10/22/20
1450,789127.517693377,537397.1813042874,528198.5130190044,437062.5080282103,295832.07714943564,10/23/20
1451,800205.130115499,544940.9507549913,535613.0536130123,443197.650912685,299984.68051143136,10/24/20
1452,794682.5164900603,541180.0826438888,531916.6010507385,440139.0222339491,297914.42618079955,10/25/20
1453,797103.801527716,542828.986221959,533537.2845011343,441480.07456242025,298822.13923817116,10/26/20
1454,831882.7787577474,566506.9270136398,556803.4340622897,460726.47676910815,311845.70166743826,10/27/20
1455,816078.1035305086,555460.9269842826,545668.3706137346,451282.52784168295,305297.65668636706,10/28/20
1456,813260.1271134095,553269.5642852519,543247.4079300076,449058.7089908168,303643.43976348254,10/29/20
1457,817321.1965992772,556032.1611729049,545959.7735121421,451300.6466680471,305159.2826533412,10/30/20
1458,820270.1637664998,558037.3997507081,547927.731619664,452926.6084244967,306258.18784064497,10/31/20
1459,819652.4944556974,557617.3967576284,547515.5368977987,452586.0456761377,306028.01860652893,11/1/20
1460,823818.205784088,560452.6254446993,550300.6339594985,454889.2734505565,307586.0941019848,11/2/20
1461,826377.0645509707,562191.4355982173,552005.9759899363,456297.31443571957,308537.0805083765,11/3/20
1462,841228.0947438828,572295.3121205587,561927.3777825797,464498.9902573924,314083.1774366445,11/4/20
1463,859282.3340941508,584572.1755091212,573976.3313345622,474454.3260145645,320811.67204016383,11/5/20
1464,833883.0688774877,567290.6811886136,557005.8187788638,460424.47214498604,311323.8485155793,11/6/20
1465,830198.5229053663,564723.0522964383,554424.8711561371,458241.6029499303,309814.4647816184,11/7/20
1466,834690.7149498555,567715.8925975875,557301.5711024664,460568.4914635079,311353.4345701476,11/8/20
1467,836698.3562119976,569083.9128569611,558646.9679561225,461682.40313473565,312107.8391557942,11/9/20
1468,830414.282546766,564808.4198438671,554448.5595169003,458211.6180815344,309760.7691786301,11/10/20
1469,839915.2375947317,571267.8800630107,560786.9506193558,463447.7029156938,313299.03038940486,11/11/20
1470,852546.3443605917,579853.5974496962,569209.9338588511,470404.3575436163,317998.9545133732,11/12/20
1471,851242.0974531486,578965.6264534942,568337.3833206277,469682.54197742365,317510.50859826803,11/13/20
1472,848229.2946143138,576918.9771769592,566330.7416850049,468026.2347940403,316392.18531912786,11/14/20
1473,846737.698719199,575905.7101884031,565337.2819112418,467206.22063183284,315838.5193470054,11/15/20
1474,857118.9790180402,582959.1784438452,572254.1307851747,472916.51668063644,319694.7630299232,11/16/20
1475,864218.9898002758,587777.5169841845,576973.5468232504,476808.068878456,322319.6574237478,11/17/20
1476,859167.0417729337,584338.6594881973,573595.0573395245,474013.75590551156,320429.1327577677,11/18/20
1477,865789.791206831,588844.4406861174,578019.4681833353,477671.2646094458,322902.3974614218,11/19/20
1478,888775.876333832,587626.8814856388,576812.7320049771,476664.4829051556,322215.37546065904,11/20/20
1479,889353.9462029207,587728.2826747667,576912.1510141406,476746.54460079805,322270.7827566848,11/21/20
1480,876313.5359121858,585440.8202400242,574669.403658645,474895.3528373894,321020.87524219137,11/22/20
1481,874985.0802660211,575682.4352634406,565086.9324818216,466973.59354109503,315663.8826027799,11/23/20
1482,911403.1015150452,584557.5301192169,573792.4129320049,474162.40901897266,320519.8696432043,11/24/20
1483,891049.9779388105,580330.4818067187,569646.9709298373,470739.863220686,318208.42643920914,11/25/20
1484,874206.051187083,573269.1649256349,562432.6120785985,464544.23020921985,313862.2249729538,11/26/20
1485,874205.8770808104,573269.1313316241,562432.5791412799,464544.20302234456,313862.20661662763,11/27/20
1486,887423.0661976243,573270.7176263791,562434.134427309,464545.4867749169,313863.0733944616,11/28/20
1487,910154.6451453943,576814.6023380469,565637.8348876357,466966.15696794394,315346.38165056036,11/29/20
1488,986098.3684448997,624471.4362101011,612368.063943151,505542.01368447125,341395.2545051807,11/30/20
1489,965064.0472589644,610740.3706984767,598315.1032827997,493455.5524222452,332905.97561417765,12/1/20
1490,970052.9703842882,613891.4098440679,601394.760190761,495989.47672645247,334611.42341840465,12/2/20
1491,975721.4874912616,617478.4654396747,604908.7848049229,498887.5958410358,336566.587201646,12/3/20
1492,984552.2489726684,623064.9123150761,610378.5285560683,503396.2136159231,339606.6022024261,12/4/20
1493,984553.1156698033,623065.4163103566,610378.9848621514,503396.5591861167,339606.81465770054,12/5/20
1494,984554.5589308449,623066.3178297483,610379.8664598363,503397.28497570945,339607.3034301282,12/6/20
1495,988893.3505767107,625812.0973617348,613069.7403029625,505615.70053830184,341103.9159621799,12/7/20
1496,979992.0805966518,619866.1148163766,606938.292805124,500306.1186162055,337351.35764144274,12/8/20
1497,979992.0818391094,619866.1155924661,606938.2935640634,500306.1192410148,337351.3580622114,12/9/20
1498,970013.2920688456,613250.4257526564,600163.321683663,494476.6426389984,333255.70447125245,12/10/20
1499,964299.5872949988,609638.1743392544,596628.1577180269,491564.008784586,331292.7162058367,12/11/20
1500,964299.5873511428,609638.1743735659,596628.1577508403,491564.0088109926,331292.71622321155,12/12/20
1501,964299.5873977179,609638.174402614,596628.1577792029,491564.0088343067,331292.71623888804,12/13/20
1502,974568.4577427022,616130.2391636124,602981.678279034,496798.6964138207,334820.66750406637,12/14/20
1503,975253.0491193912,616563.0434937123,603405.2463247605,497147.6755959879,335055.86426193867,12/15/20
1504,995685.468286805,629480.5878762166,616047.1231484495,507563.36176416,342075.58275244077,12/16/20
1505,989892.7723950698,625818.3976231861,612463.0860654752,504610.4611786456,340085.4564652325,12/17/20
1506,990024.4246184725,625901.6292473249,612544.5414805639,504677.5725776581,340130.68662296765,12/18/20
1507,990024.4247125465,625901.6293060161,612544.5415378887,504677.5726247945,340130.68665467255,12/19/20
1508,990024.4246533763,625901.6292681426,612544.5414999613,504677.57259283843,340130.68663266074,12/20/20
1509,988497.2592892589,624936.1426938118,611599.6589435084,503899.08057616063,339606.0169449337,12/21/20
1510,987391.3809426393,624236.9972569084,610915.4336578328,503335.34498979413,339226.08373116975,12/22/20
1511,987022.7548270574,624003.948777912,610687.3585625824,503147.43312764534,339099.4393265635,12/23/20
1512,987022.7548270819,624003.9487779287,610687.3585625974,503147.4331276612,339099.4393265744,12/24/20
1513,987022.7548271341,624003.9487779643,610687.3585626291,503147.4331276947,339099.43932659744,12/25/20
1514,987022.7548272272,624003.948778028,610687.3585626857,503147.43312775466,339099.4393266387,12/26/20
1515,987022.7548272167,624003.9487780208,610687.3585626793,503147.4331277479,339099.4393266341,12/27/20
1516,987022.7548272589,624003.9487780496,610687.3585627049,503147.433127775,339099.43932665273,12/28/20
1517,994026.6510227544,628431.8698785983,615020.7853721232,506717.75850824174,341505.68301392323,12/29/20
1518,1023306.096772348,646942.5776372846,633136.4643648819,521643.32927169895,351564.8671501831,12/30/20
1519,1023306.0967723548,646942.5776372892,633136.4643648859,521643.32927170326,351564.8671501861,12/31/20
1520,1023306.0967723767,646942.5776373042,633136.4643648993,521643.32927171735,351564.86715019576,1/1/21
1521,1023306.0967725259,646942.5776374062,633136.46436499,521643.3292718134,351564.8671502619,1/2/21
1522,1023306.0967725688,646942.5776374354,633136.4643650161,521643.329271841,351564.86715028086,1/3/21
1523,1021805.2618734863,645993.737401571,632207.8729058261,520878.2595474246,351049.24350298755,1/4/21
1524,1017381.7484869763,643197.1556539373,629470.9717631077,518623.31720194296,349529.5106479219,1/5/21
1525,1011141.4349595766,639251.9778313815,625609.986222486,515442.237821709,347385.6017988108,1/6/21
1526,1052212.3216061764,664565.7714774577,649746.5383752474,534804.0887534627,360081.6102906182,1/7/21
1527,1083148.537616715,684104.3716769045,668849.0781109477,550527.0197147074,370667.59769586363,1/8/21
1528,1071878.59782191,676986.5068576958,661890.0388319131,544799.1441816608,366811.09776213765,1/9/21
1529,1051286.9899462576,663653.303261316,648533.7029545036,533541.8370533263,359054.01537184,1/10/21
1530,1050922.7644034335,663418.0500379308,648298.5996634926,533344.1299572046,358918.0759081297,1/11/21
1531,1051074.3078013628,663513.8544309658,648392.3570017547,533421.3748683261,358970.1342089478,1/12/21
1532,1133844.9222770254,714626.5061960992,698001.4827954603,573955.6260167147,386060.86195873714,1/13/21
1533,1187361.2986473925,747868.2495401254,730468.9187453372,600652.2855653944,404017.34680065507,1/14/21
1534,1164792.6682272821,733440.1525221237,716016.6389403798,588472.5319031186,395625.8546165954,1/15/21
1535,1164786.9688386226,733435.7941297401,716012.2765076496,588468.8580518736,395623.3571105512,1/16/21
1536,1164786.9000855112,733435.7428570288,716012.2264291099,588468.8168742053,395622.4665323269,1/17/21
1537,1169871.5223212915,736246.7616792495,718408.9959293769,590153.3717241912,396565.77722225635,1/18/21
1538,1147657.5631014518,722211.3779822778,704360.4520475238,578322.7500202386,388421.0051642724,1/19/21
1539,1147654.2288685946,722239.1309175723,704387.6177928147,578345.1361473058,388436.09524359106,1/20/21
1540,1147647.0913087076,722183.6418195018,704333.235749773,578300.2674627848,388405.8134204711,1/21/21
1541,1206838.89249258,758568.7467861498,739459.7244499803,606846.5666021638,407380.75800002564,1/22/21
1542,1183753.8275901952,743883.0511179988,724786.0373260671,594510.715482869,398902.4570957784,1/23/21
1543,1183859.7869393048,743948.7688070991,724850.0962048816,594563.2834380411,398937.74452347093,1/24/21
1544,1183839.660458018,743934.9304297182,724836.6018634804,594552.205382349,398930.3052073076,1/25/21
1545,1172888.930161591,743970.7691084612,724871.2495143763,594580.4019227899,398949.07387146406,1/26/21
1546,1150600.8349236064,743794.1109922351,724693.3920678358,594429.8059931025,398844.8668369477,1/27/21
1547,1239879.4398322506,800391.1938282363,779456.7354461593,639037.8134323669,428566.652099687,1/28/21
1548,1273685.6975721081,821934.3649623258,800435.0292061622,656235.7126794136,440099.53309145034,1/29/21
1549,1273828.2020990234,822025.1962182663,800523.4791469687,656308.2237750861,440148.1590916729,1/30/21
1550,1249308.7971540925,805997.4856787514,773305.7739243914,633995.200053561,425185.0270856806,1/31/21
1551,1249539.2966900717,805982.6171256748,782046.0059473383,641159.7757269617,429989.15956083906,2/1/21
1552,1300027.9508547366,837761.1789833149,828282.065757445,679064.0620491669,455407.8395068569,2/2/21
1553,1378558.3979898915,888058.0101536572,878006.4058755349,719820.9033152967,482734.6175470332,2/3/21
1554,1353081.1282062046,870785.4891936069,860075.255982252,704420.8007010212,471938.1671049597,2/4/21
1555,1377066.2132419131,886210.492517819,875299.868904717,716881.3631862273,480280.4743026548,2/5/21
1556,1377260.7416576953,886335.5807919054,875423.3411694169,716982.4260594572,480348.1404224795,2/6/21
1557,1377187.1546167952,886288.261831722,875376.6334886042,716944.1954850676,480322.5433238217,2/7/21
1558,1591903.822503066,1023469.9164044207,1009883.480233175,826300.2878158011,553046.6331568579,2/8/21
1559,1599565.9632536357,1028396.0311020215,1014744.1581435575,830277.324649908,555708.4587183865,2/9/21
1560,1569566.577179345,1008602.2491318614,994713.3558125816,813478.9363792172,544191.5377567053,2/10/21
1561,1647682.8950520186,1058273.0265724328,1043181.1786082666,852692.0227374326,570140.4595814892,2/11/21
1562,1616387.468829771,1037643.7463032214,1022324.7634535911,835217.9454947538,558171.7401907473,2/12/21
1563,1616384.837938306,1037642.056536171,1022323.0977847389,835216.5839844488,558170.8298365376,2/13/21
1564,1637541.6019645764,1050716.4285562003,1034705.1252383511,844924.8702999025,564386.693376233,2/14/21
1565,1612088.3535093365,1034384.0014656273,1018621.049439549,831790.4205077613,555612.9523403399,2/15/21
1566,1652240.5024263964,1060140.4143979757,1043978.2032401485,852491.1994270053,569436.855638702,2/16/21
1567,1751638.153887756,1123917.6881189125,1106783.126741252,903776.3769440626,603693.7646242604,2/17/21
1568,1734501.0598157735,1112921.8877845963,1095954.9727885108,894934.3378739605,597787.547408493,2/18/21
1569,1879274.755738149,1205814.153141618,1187431.013595449,969631.757005617,647683.1103111942,2/19/21
1570,1882120.8494657732,1207640.3141003277,1189229.332965941,971100.2268157824,648664.0029114012,2/20/21
1571,1932075.6747445248,1239693.2119855145,1220793.553453962,996874.9060127172,665880.6946826373,2/21/21
1572,1895351.1508778008,1215509.8081067991,1196368.7289891304,976431.8964558524,651892.6103445647,2/22/21
1573,1895339.525998493,1215502.1885465942,1196361.0674325873,976425.5110248114,651888.2678087299,2/23/21
1574,1880951.25010555,1205675.1317814162,1186099.0956871687,990950.0770473011,661261.4338647468,2/24/21
1575,1860182.9183331535,1191761.5554364773,1171819.2263552786,970625.6995227536,647368.4806316257,2/25/21
1576,1860180.9348576283,1191760.3697989827,1171818.5794948696,970623.0463117737,647366.71013849,2/26/21
1577,1860180.9344595287,1191760.3695671144,1171818.3201939769,970621.9827438592,647366.0004174365,2/27/21
1578,1860180.9325555991,1191760.3684300839,1171817.0172041084,970616.5093637086,647362.2619779884,2/28/21
1579,2007735.4836617014,1285663.3972143524,1263529.2332030947,1046069.3308594929,697344.7273360337,3/1/21
1580,1956665.085017869,1252960.1808745961,1231389.0080843265,1019460.5779607135,679606.427117708,3/2/21
1581,2042496.7358644907,1307922.8342655303,1285405.3480825706,1064180.3712886812,709418.0972097456,3/3/21
1582,2003679.765722744,1282413.1914534702,1259692.4436745704,1042360.9175226885,694517.9563871433,3/4/21
1583,1983070.8252006923,1268598.0746534015,1245511.3280288398,1030121.5394572119,686026.864950802,3/5/21
1584,1983891.0611698218,1269122.7896671758,1246026.4939542706,1030547.6162903165,686310.6180286354,3/6/21
1585,2076755.4908246933,1328529.3054349166,1304351.8931890868,1078786.6401880572,718436.212370214,3/7/21
1586,2122602.257663278,1357858.1038570213,1333146.9477445877,1102602.0847673684,734296.5105963396,3/8/21
1587,2227402.115017388,1424899.9244720011,1398968.6962737052,1157041.090281412,770551.0857011306,3/9/21
1588,2272683.9296199363,1453867.3263763015,1427408.931118147,1180563.0750293382,786215.9493260774,3/10/21
1589,2344389.4369518994,1499738.3282623605,1472445.1435689398,1217811.04813025,811021.8670765478,3/11/21
1590,2323661.5342228627,1486478.4034635497,1459426.5312463078,1207043.7811847257,803851.2235206715,3/12/21
1591,2486225.3225726825,1590472.7021207844,1561528.2760342194,1291488.7830231679,860088.8009118254,3/13/21
1592,2438348.4060094478,1559062.9582174234,1529922.1620836952,1264713.228900202,841834.1624041301,3/14/21
1593,2437601.261472557,1558572.4412868165,1529428.2418130727,1264294.5258545864,841548.5286298696,3/15/21
1594,2437601.6394280954,1558572.682898371,1529428.4790283577,1264294.7220481646,841548.6592887004,3/16/21
1595,2477974.348895563,1583609.6604984638,1553235.716536374,1283345.930974037,853811.4339865532,3/17/21
1596,2422418.2045061057,1546569.2883858294,1515400.8360006968,1250842.9846230333,831361.5242971982,3/18/21
1597,2423715.7717132242,1547397.7048137374,1516212.5544673933,1251512.991539923,831806.8369118609,3/19/21
1598,2423715.8922666414,1547397.7818564042,1516212.6300324465,1251513.0539748804,831806.8784499489,3/20/21
1599,2423708.29143003,1547392.92435227,1516207.8656911587,1251509.1174800044,831804.2594929128,3/21/21
1600,2410153.973118289,1538739.146514372,1507728.3371829512,1244509.8140206956,827152.1512340499,3/22/21
1601,2416006.305099627,1542475.485323709,1511389.3515114174,1247531.6698517972,829160.5867995733,3/23/21
1602,2424955.69881804,1548169.9184997063,1516950.1993409507,1252106.1776473443,832190.6750144782,3/24/21
1603,2417278.696387424,1543268.6725787395,1512147.7898069553,1248142.2198010453,829556.0991176906,3/25/21
1604,2515877.54061615,1604644.4817053806,1570746.2764347803,1295240.4149200353,860016.1108556441,3/26/21
1605,2551376.76988167,1627285.7098918376,1592908.7855462537,1313515.3151008247,872150.0819503749,3/27/21
1606,2547768.995877865,1624984.681713576,1590656.40158667,1311658.0237153084,870916.8933310267,3/28/21
1607,2630869.1062910445,1677961.3475079767,1642489.2678756246,1354379.147167167,899269.4126413527,3/29/21
1608,2681181.9878147654,1710050.3677516195,1673899.53246785,1380279.3912482837,916469.8447099121,3/30/21
1609,2681415.9423583653,1710199.5834402293,1674045.593837235,1380399.8319781737,916554.2139729878,3/31/21
1610,2681492.2957248506,1710248.281475796,1674093.2624564446,1380439.1390626587,916582.6548234758,4/1/21
1611,2694932.3620785293,1718820.318126043,1682484.0843417498,1387358.1202987907,921175.609586496,4/2/21
1612,2643106.2162422356,1684920.4077047259,1648473.3563840715,1358630.9219338635,901652.99604322,4/3/21
1613,2645959.6664636307,1685938.073545582,1648685.7169816222,1358160.9658203227,900913.6442930293,4/4/21
1614,2683763.478455527,1710014.98867657,1672345.3786204152,1377652.062284828,913840.0075600898,4/5/21
1615,2632783.987628518,1676677.7305237215,1639376.1292644376,1349812.771014449,894926.2196197436,4/6/21
1616,2632770.6688539432,1676669.0194186391,1639367.513848676,1349805.4949939735,894922.98151311,4/7/21
